file_name,program_name,start_time,end_time,transcription,start_time_ms,end_time_ms,avg_confidence
22111.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,564.96,568.94,مستوى عائلته هل هو نفسه اللي كان عايشه في مدريد، هل هو نفسه اللي كان عايشه,564960,568940,0.93
22112.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,568.94,572.58,في ماشستر أو في تورينو؟ بلا شك أن الرجل تكيف,568940,572580,0.81
22113.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,572.72,577.08,بطريقة ما مع الأخلاقيات والضوابط,572720,577080,0.94
22115.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,581.68,585.38,أن مثل هذه الحركات هي مرفوضة في كل مكان في العالم لما,581680,585380,0.84
22116.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,585.38,589.02,تصير عندنا مرفوضة بدرجة أعلى لأنه تتنافى مع,585380,589020,0.82
22121.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,604.66,608.56,ودخولك مع عادات وقيم هذا المجتمع اللي أنت اليوم موجود فيه،,604660,608560,0.95
22123.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,612.26,616.24,أخلاقية أحيانًا حتى بتصرفات خلينا نقول خارج النص،,612260,616240,0.98
22124.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,616.3,620.74,لاعب مثل زين الدين زيدان خليك من الجانب الأخلاقي أنا أتكلم عن النهاية,616300,620740,0.96
22125.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,620.74,624.72,المأساوية اللي كانت في مسيرته أي لاعب ترى ممكن يرتكب مخالفة، أي,620740,624720,0.88
22126.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,626.52,634.48,لذلك أبو عالية هذا دائمًا يوصلك إلى نتيجة نتكلم هنا خلنا نقول الكلام يمكن يمس,626520,634480,0.95
22127.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,634.7,642.88,الناشئ الصغير أكثر أنه دائمًا ضع لاعب كورة القدم في إطار أنه لاعب كورة القدم وفقط، قدوات,634700,642880,0.92
22129.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,650.8,657.84,كورة القدم، كثير من الجيل الصغير ينظر إلى كريستيان و رونالدو على أنه نجم، وعلى أنه رمز، و على أنه...,650800,657840,0.98
22131.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,666.74,675.48,أعتقد أنه ما بقول كلهم لكن الشريحة الأعظم، والسواد الاعظم م ن لاعبي كورة القدم لا يمثلون هذه الفئة لأنه في نهاية الامر هو,666740,675480,0.97
22132.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,675.48,684.64,تنافس في لحظة ما اللاعب يكون منفعل أو في لحظة ما اللاعب ممكن نتيجة المباراة وظروف المنافسة تخرج أسوأ ما لديك عكس,675480,684640,0.99
22133.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,684.64,693.24,شخص آخر مفكر فيلسوف اللي دائمًا ما يطلع للناس هو هادي ومسترخي أو حتى ما يطلع للناس، يعني قاعد ينقل,684640,693240,0.98
22135.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,701.76,710.58,تتجاهله كان هو الحدث الأبرز في هذه الجولة، و أرجع أقولك للأسف أن حدث خارج الملعب طغى على كل ما حدث في وحدة,701760,710580,0.73
22136.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,710.86,714.0,من أمتع وأجمل المباريات اللي أنا شفتها في الدوري هذا الموسم.,710860,714000,0.89
22139.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,742.58,753.54,يعني حرفيًّا تتغير توجهاتك و أفكارك و نمط أفعالك مع الجمهور، أنت مع الجمهور ممكن أنك تضرب واحد، و ممكن تقول كلام مش كويس، وممكن أنك,742580,753540,0.96
22140.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,753.54,757.48,تسوي سلوك مو معتاد تسويه بسبب تأثير المجموعة على الفرد.,753540,757480,0.99
22142.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,763.94,772.2,خلنا نقيسها اليوم على ال كورة أن في لاعب يستفزك في الملعب يقول ما مدى احتمالية أنك ترمي عليه أول قارورة؟ شبه معدومة.,763940,772200,0.96
22143.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,773.0,779.96,لكن لو واحد رمى قارورة تزيد عندك احتمالية أنك ترمي القارورة الثانية والثالثة والرابعة لما يصير في خمسين,773000,779960,0.98
22144.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,783.58,791.54,يقول هذا هو تأثير الجمهور عليك أنك لما تكون وسط جمهور وسط حشد أنت مُعرّض أنك تتصرف بطريقة مختلفة عن لما تكون,783580,791540,0.68
22146.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,795.66,803.54,يسهل عليك أنك تمشي مع الموجة على قولتهم مشيت مع الموجة، أبغى أرجع بالسياق لوصول,795660,803540,0.95
22147.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,803.68,811.56,رونالدو أو أيش الشيء اللي خلّا رونالدو يوصل لهذا التصرف؟ اللي طوال خلنا نتكلم عن عشرين سنة في,803680,811560,0.91
22148.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,811.56,819.1,كورة القدم الأوروبية ما صدر منه شيء مشابه إلّا مباراة ضد أتلكو مدريد وكانت عبارة عن ردة فعل اتجاه,811560,819100,0.96
22150.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,844.54,857.3,التنافس خصوصًا مع ميسي اللي كان أنت تنحط وإياه في نفس الصف، فهنا يبين لك أن اللاعب مو لاعب سهل استفزازه أو يسهل التعاطي معه و التعامل معه، أنا هنا أروح للجانب الثاني,844540,857300,0.92
22152.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,870.42,883.32,ميسي ما جاءكم فأنا ابن المشروع اللي وقفت معه وأحاول أدعمه وهو فعلًا كذلك من ناحية تصريحاته من ناحية حديثه من ناحية أمور كثيرة جالس يحاول يطبعها أو يعطيها للإعلام الأجنبي، واللي,870420,883320,0.67
22154.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,896.12,908.86,أماكن ما يحلم أنه يوصل لها في بلدان كثيرة، اضافةً إلى ذلك المبلغ اللي دُفع فيه هو مبلغ طائل جدًّا، واعطيناه الوجاهة في فترة هو كان مثال,896120,908860,0.88
22155.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,908.86,914.1,شك أو محل خلونا نقول مشكلة صارت وإنهاء عقد.,908860,914100,0.97
22156.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,914.34,924.18,فهنا يجيني شعور أنه أنت جيتنا واحنا رددنا اسم ميسي كان من الذكاء أن تتعامل مع الجمهور بطريقة أذكى,914340,924180,0.98
22157.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,924.72,934.46,بحكم الخبرة اللي أنت تملكها، أنا أتذكر وناسي و الله المباراة كان في لاعب انشهر بلعب الركنيات في الدوري الإنجليزي فكان الجمهور يصوت عليه فهو صار يردد,924720,934460,0.96
22158.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,934.46,944.14,معهم فهداههم صاروا يصفقون له، فأنت تقدر يا رونالدو أنك وقتها هم يقولون ميسي أنت روح لهم وصفق لهم وأعطيهم,934460,944140,0.76
22160.wav,النصر يتجاوز الشباب بصعوبة والاتحاد والهلال يستعدان للكلا....mp3,954.0,964.06,بطريقة توجهها لك في منافسة ما هي في قمة ذروتها بالنسبة لك، أنت تجاوزت هذه المرحلة أنت في منافسة مختلفة، ومكان مختلف، ولكن أنت,954000,964060,0.52
